index,target,actual,predicted,abs_error,percent_error
378,Melt(K),642.0,632.7580851918368,9.241914808163187,1.4395505931718338
379,Melt(K),646.0,643.8919572246484,2.108042775351578,0.3263224110451354
380,Melt(K),647.0,647.3539838257619,0.35398382576192944,0.05471156503275562
381,Melt(K),645.0,635.6325001816351,9.367499818364877,1.4523255532348622
382,Melt(K),643.0,635.1983113275612,7.801688672438786,1.213326387626559
383,Melt(K),626.0,627.8099689484694,1.8099689484694181,0.28913241988329313
384,Melt(K),610.0,611.4400964510282,1.4400964510282392,0.23608138541446505
385,Melt(K),612.0,609.7128862716422,2.287113728357781,0.3737113935225126
386,Melt(K),728.0,725.8909450383858,2.10905496161422,0.2897053518700847
387,Melt(K),845.0,844.1774987443683,0.8225012556316642,0.09733742670197197
388,Melt(K),860.0,859.0094392976207,0.9905607023792982,0.11518147702084848
389,Melt(K),846.0,847.2086119534563,1.208611953456284,0.1428619330326575
